"vel_abs";"moy";"sd";"median";"q025";"p975";"pv.inf0";"pv.sup0"
"2.3";0.0844344732229367;0.0217054354425427;0.0848600814204824;0.0407677016596863;0.125765578180631;0.9998;0.000199999999999978
"2.4";0.0795964595701912;0.0211540552096061;0.0800110734674291;0.0367021295764611;0.119986541035302;0.9997;0.000299999999999967
"2.5";0.0747584459174456;0.0206893747737652;0.0753226718328889;0.0327428099372454;0.113924984252042;0.9996;0.000399999999999956
"2.6";0.0699204322647001;0.0203173437709051;0.0705988649452907;0.0285918694726751;0.108141026631704;0.9989;0.00109999999999999
"2.7";0.0650824186119545;0.0200431220107682;0.0658668557799201;0.0241535884649843;0.10276281611833;0.9984;0.00160000000000005
"2.8";0.0602444049592089;0.0198707592866886;0.061033421959049;0.0197679195879687;0.0975744861489154;0.9975;0.00249999999999995
"2.9";0.0554063913064633;0.0198029154918683;0.0561161524074434;0.0152421262003954;0.0926682926417122;0.9954;0.00460000000000005
"3";0.0505683776537178;0.0198406628413522;0.051387587956317;0.00996134906308446;0.0875955806720901;0.9916;0.00839999999999996
"3.1";0.0457303640009722;0.0199834029796711;0.0467166330642334;0.00461995886976032;0.0826384359212348;0.9852;0.0148
"3.2";0.0408923503482266;0.0202289134648704;0.0420173525068655;-0.000811218569940919;0.0779988568492199;0.9722;0.0278
"3.3";0.0360543366954811;0.0205735154494336;0.0371737369940209;-0.00666345768228809;0.0736982366338404;0.9519;0.0481
"3.4";0.0312163230427355;0.0210123342012382;0.032442263092268;-0.0128529127608023;0.0695879649771822;0.9238;0.0762
"3.5";0.0263783093899899;0.0215396121571059;0.0273924360296392;-0.0187442685643096;0.0656752442350584;0.8845;0.1155
"3.6";0.0215402957372444;0.0221490326612731;0.022500186943765;-0.0248384877121142;0.0621945596187688;0.8392;0.1608
"3.7";0.0167022820844988;0.0228340197170651;0.0178037242076746;-0.0308794462009513;0.0583590047750806;0.7778;0.2222
"3.8";0.0118642684317532;0.0235879909637525;0.0129731815666248;-0.0372268707183925;0.0551016271883827;0.7075;0.2925
"3.9";0.00702625477900765;0.0244045535019676;0.00810013628409811;-0.0436570107736911;0.0517556651058138;0.6321;0.3679
"4";0.0021882411262621;0.0252776422597581;0.0032180473484679;-0.0501326671377171;0.0485987694846698;0.5543;0.4457
"4.1";-0.00264977252648345;0.0262016071539856;-0.00178335908451781;-0.0571125871395887;0.0459559409131198;0.4744;0.5256
"4.2";-0.00748778617922905;0.0271712585161021;-0.00650672950897849;-0.0641765967064854;0.0431203062229245;0.4023;0.5977
"4.3";-0.0123257998319746;0.0281818809504172;-0.01137039200613;-0.0711159482689253;0.0404117248377357;0.339;0.661
"4.4";-0.0171638134847201;0.0292292249489394;-0.0162835337521039;-0.0778725442552284;0.0374119592585179;0.2831;0.7169
"4.5";-0.0220018271374657;0.0303094840105452;-0.0212570278991846;-0.0849388462366666;0.0347476316951795;0.2349;0.7651
"4.6";-0.0268398407902113;0.0314192632554117;-0.0261042071929182;-0.0918252282954682;0.0325533173969319;0.1942;0.8058
"4.7";-0.0316778544429569;0.0325555439011209;-0.0309497438518504;-0.0982767810093063;0.0299781978440979;0.1619;0.8381
"4.8";-0.0365158680957024;0.0337156466131133;-0.0358659330089658;-0.104946074135384;0.0273580094765619;0.1354;0.8646
"4.9";-0.041353881748448;0.0348971956902046;-0.0405664735094104;-0.111874638453771;0.0249911412491468;0.1138;0.8862
"5";-0.0461918954011936;0.0360980852705253;-0.0454492720948699;-0.11904687485881;0.0226961742121568;0.0952;0.9048
"5.1";-0.0510299090539391;0.0373164481966514;-0.0503431743565455;-0.126004516720855;0.020023838873838;0.0815;0.9185
"5.2";-0.0558679227066847;0.0385506278092355;-0.0553988168804902;-0.133177357420068;0.0179764009218287;0.07;0.93
"5.3";-0.0607059363594303;0.0397991526997323;-0.0603145671634118;-0.140737421813279;0.0159695423727615;0.0600000000000001;0.94
"5.4";-0.0655439500121759;0.0410607143070429;-0.0651848261631067;-0.147828497915229;0.0138210495180422;0.0521;0.9479
"5.5";-0.0703819636649214;0.0423341471610113;-0.0700359755068411;-0.155511115896525;0.0117623053844518;0.046;0.954
"5.6";-0.075219977317667;0.0436184115363375;-0.0750091453540091;-0.162913276175633;0.00955281861298125;0.0415;0.9585
"5.7";-0.0800579909704126;0.0449125782683874;-0.0799530949743417;-0.169892875819744;0.00748804063744162;0.0377;0.9623
