"vel_abs";"moy";"sd";"median";"q025";"p975";"pv.inf0";"pv.sup0"
"5.1";-0.681517272149687;0.51582810359786;-0.47979371845693;-2.05366323315293;-0.158558528738711;0.00270000000000004;0.9973
"5.2";-0.698814012121645;0.528045123625232;-0.492242130703718;-2.10093230893516;-0.163391367555054;0.00270000000000004;0.9973
"5.3";-0.716110752093602;0.540280999907571;-0.505522689729381;-2.15259237067794;-0.168010297627092;0.00249999999999995;0.9975
"5.4";-0.733407492065559;0.552534479730975;-0.517503107044595;-2.20072020746833;-0.171892728467511;0.00260000000000005;0.9974
"5.5";-0.750704232037516;0.564804417365648;-0.530550994898437;-2.25029989830025;-0.177287522756929;0.00260000000000005;0.9974
"5.6";-0.768000972009473;0.577089763046995;-0.542347771494424;-2.29852245898108;-0.182184628202123;0.00249999999999995;0.9975
"5.7";-0.785297711981431;0.589389553271213;-0.555980367037311;-2.34788049880549;-0.186821667685697;0.00239999999999996;0.9976
"5.8";-0.802594451953388;0.6017029022288;-0.56853211084398;-2.39769742186069;-0.192540001696301;0.00229999999999997;0.9977
"5.9";-0.819891191925345;0.614028994225514;-0.58099192883239;-2.44754335816295;-0.196770499067082;0.002;0.998
"6";-0.837187931897302;0.626367076962343;-0.594214722737366;-2.49848661214944;-0.201737591946571;0.00190000000000001;0.9981
"6.1";-0.85448467186926;0.638716455564453;-0.607086894298881;-2.54724411048318;-0.206385649666753;0.00190000000000001;0.9981
"6.2";-0.871781411841217;0.651076487264748;-0.619809976094611;-2.59714219770408;-0.210300530519795;0.00190000000000001;0.9981
"6.3";-0.889078151813174;0.663446576660778;-0.632824081883896;-2.64717139146674;-0.215711534116242;0.00190000000000001;0.9981
"6.4";-0.906374891785131;0.675826171474977;-0.645610755402524;-2.69682186883914;-0.219479352234963;0.00190000000000001;0.9981
"6.5";-0.923671631757088;0.688214758757656;-0.659124483355233;-2.74666243686129;-0.223815986215128;0.00190000000000001;0.9981
"6.6";-0.940968371729046;0.700611861480314;-0.673108337742532;-2.79754947746193;-0.228295378186484;0.00190000000000001;0.9981
"6.7";-0.958265111701003;0.713017035473682;-0.686273519568477;-2.84704398280098;-0.232756137835551;0.00190000000000001;0.9981
