"r2m";"r2c";"moy_GD";"sd_GD";"moy_VC";"sd_VC";"singu";"nB"
0.46;0.46;0.00491408319942644;0.00688388610011184;1.88140339115343;1.51837663611328;TRUE;1
0.5;0.5;0.00500734496851637;0.00723304151275366;1.82148882977597;1.5131944665099;TRUE;2
0.47;0.47;0.00501130004865187;0.00698541167865548;1.85885242102207;1.5402232904072;TRUE;3
0.48;0.48;0.00483375302514361;0.00695757532206761;1.87400453573148;1.53664391778789;TRUE;4
0.48;0.48;0.00486857299527546;0.00677210013754299;1.85200920498248;1.50506244555943;TRUE;5
0.44;0.44;0.00494061871037116;0.00697968974585488;1.90006485394955;1.49605128603608;TRUE;6
0.47;0.47;0.00497335288933302;0.00706806106573661;1.87448631306158;1.54462349756611;TRUE;7
0.46;0.46;0.00471264888129816;0.00650843808243016;1.85992524968892;1.541834067836;TRUE;8
0.5;0.5;0.00510191711312009;0.0070946080516419;1.89776994655518;1.53717919799794;TRUE;9
0.47;0.47;0.00494200199627521;0.00698143667756892;1.8667817871721;1.51636549787497;TRUE;10
0.45;0.45;0.00485073898648557;0.00672417979221483;1.89746599130216;1.52994100328544;TRUE;11
0.48;0.48;0.00490248198407422;0.0068128355923373;1.84245243838042;1.47643120293453;TRUE;12
0.48;0.48;0.00484758750426585;0.00683653199367853;1.8277910647054;1.50876885834637;TRUE;13
0.46;0.46;0.00486259302439495;0.0069160895635439;1.91384253230446;1.51145865874247;TRUE;14
0.48;0.48;0.00491727937317292;0.00698659976868259;1.82078680090452;1.45398247058565;TRUE;15
0.46;0.46;0.00495340294946501;0.00679802894935951;1.8763751301836;1.55274466806808;TRUE;16
0.46;0.46;0.00490219333714652;0.00711667926477576;1.83496314995791;1.49550113427305;TRUE;17
0.47;0.47;0.00469600627465949;0.00643548336386599;1.88750198016756;1.49314649202055;TRUE;18
0.47;0.47;0.00483165656542465;0.00677704776795169;1.86439051190833;1.5486887303048;TRUE;19
0.44;0.44;0.004982402991746;0.00705151192141998;1.85656923940811;1.52379658549573;TRUE;20
0.46;0.46;0.00491511116266524;0.00697155823384289;1.90331870517057;1.58951867735915;TRUE;21
0.44;0.44;0.00491240931131387;0.00702194621873391;1.90068246065063;1.51974204884265;TRUE;22
0.45;0.45;0.0050529892422191;0.00704923969432786;1.89468682468445;1.51463491002977;TRUE;23
0.47;0.47;0.00498869273402679;0.00707661159911907;1.85590050211823;1.52953001264756;TRUE;24
0.45;0.45;0.00526250392521137;0.00721553029446501;1.85161541095737;1.51222506916321;TRUE;25
0.48;0.48;0.00502790631820465;0.00692969725044604;1.84747792503727;1.52318819087438;TRUE;26
0.49;0.49;0.00503527900944239;0.00703286912872988;1.82934034991691;1.48209926594718;TRUE;27
0.47;0.47;0.00500530875917681;0.00685670555504709;1.90433902265051;1.5047476270954;TRUE;28
0.48;0.48;0.00501009897717759;0.00711619308240234;1.87827880879214;1.54793915210322;TRUE;29
0.48;0.48;0.00461275799961353;0.0063339769451314;1.82792592192644;1.46777338875269;TRUE;30
0.45;0.45;0.00480845004485812;0.00668236751120925;1.88679546852057;1.53914544927268;TRUE;31
0.47;0.47;0.00485580651592707;0.00698384527286357;1.82441668675247;1.48743260846745;TRUE;32
0.45;0.45;0.00483756790329209;0.00698375011067982;1.84790972624462;1.53574326575172;TRUE;33
0.47;0.47;0.0052824949445791;0.00746239120193692;1.9115967868714;1.54274402019217;TRUE;34
0.46;0.46;0.0048387777095253;0.0067453125463523;1.84504744626209;1.51968774037329;TRUE;35
0.46;0.46;0.004992963405863;0.00691810826050761;1.86276373729302;1.50902893589442;TRUE;36
0.48;0.48;0.00494816016957332;0.00710436022633917;1.85378172791515;1.54691955539551;TRUE;37
0.44;0.44;0.00510673976988462;0.00729854608621606;1.89339599163143;1.50571301174353;TRUE;38
0.46;0.46;0.00512875040518594;0.00726702105383249;1.88018730337828;1.54350346757262;TRUE;39
0.45;0.45;0.00469737563706993;0.00667901502592815;1.89537351134155;1.54474803692143;TRUE;40
0.44;0.44;0.00519264546727672;0.00724685429155759;1.8862542311404;1.49413326848037;TRUE;41
0.46;0.46;0.00478156159588883;0.00663639920641423;1.81986850603532;1.45854139260513;TRUE;42
0.48;0.48;0.00465354514260118;0.00658038984240484;1.84073876676534;1.49994831836876;TRUE;43
0.46;0.46;0.00501834318942432;0.00676102090883374;1.89012387630681;1.47765806642019;TRUE;44
0.47;0.47;0.00492898789145345;0.00695364573285859;1.87990005184785;1.53567686648647;TRUE;45
0.5;0.5;0.00478835311897107;0.00675456899900432;1.8486598427622;1.53415111110561;TRUE;46
0.44;0.44;0.0047828205122674;0.00652440042950487;1.87942364817808;1.54453689972131;TRUE;47
0.5;0.5;0.00477103555596413;0.00661259661559959;1.86341402195576;1.56143935330328;TRUE;48
0.49;0.49;0.00498140811315732;0.00707950836921775;1.88181075803114;1.56426503778249;TRUE;49
0.46;0.46;0.00508279149542469;0.00728806369949798;1.85805186266417;1.48618367206083;TRUE;50
0.47;0.47;0.00498969580840366;0.00685859376607778;1.86536158993415;1.51360305270435;TRUE;51
0.46;0.46;0.00473761133035298;0.00655689543397361;1.83651964687793;1.53295115772307;TRUE;52
0.52;0.52;0.00494059277832353;0.00698318557601194;1.87205291419085;1.51923778288111;TRUE;53
