"r2m";"r2c";"moy_GD";"sd_GD";"moy_VC";"sd_VC";"singu";"nB"
0.38;0.38;0.00542781039179465;0.00697314083526771;1.33603094216454;1.38853000455373;TRUE;4808
0.4;0.4;0.00527904324886269;0.00688391796939416;1.33188008811878;1.37423912355815;TRUE;5493
0.39;0.39;0.00546133572442164;0.00714829842313692;1.31504031782195;1.3572854352416;TRUE;4953
0.37;0.37;0.00546546398375264;0.00737295712903377;1.29312279745598;1.32996905524325;TRUE;2257
0.4;0.4;0.00564911879107093;0.0072428783055718;1.3362962393178;1.35783300938474;TRUE;9264
0.36;0.36;0.00539790445347116;0.00709542925105;1.30958249266933;1.35257973783143;TRUE;1687
0.39;0.39;0.00554065322723962;0.00724314259547297;1.32565251632569;1.34843225912564;TRUE;2575
0.38;0.38;0.00533279022674966;0.00710724967305638;1.33124729132761;1.36460536863173;TRUE;3006
0.41;0.41;0.00551153600324858;0.00714528286986033;1.30530363135978;1.3733151306135;TRUE;8046
0.41;0.41;0.00535626929356777;0.00684553460108952;1.3092706135205;1.36527824197485;TRUE;482
0.37;0.37;0.00549013296196639;0.00721232730640063;1.30511680665402;1.35211942697968;TRUE;7300
0.39;0.39;0.00555143099420457;0.00725765323094626;1.31902331301379;1.34353489559051;TRUE;8097
0.42;0.42;0.00551801932735631;0.00730547749069018;1.29266308367451;1.34282941970622;TRUE;1290
0.39;0.39;0.00543555509064727;0.00707137006054626;1.31631248581673;1.36241016435803;TRUE;3146
0.38;0.38;0.00553990868056825;0.00724891552010921;1.3425195845186;1.3775851084807;TRUE;1594
0.4;0.4;0.00545609055327524;0.00712914794909757;1.303457373954;1.38371765939757;TRUE;10919
0.38;0.38;0.00541605384599166;0.00710266981125509;1.27597883721808;1.32943494436487;TRUE;11152
0.4;0.4;0.00534577694544623;0.00683506122689909;1.31480402724698;1.37764985642555;TRUE;6026
0.42;0.42;0.00540367074675222;0.00699011566652277;1.32076735457719;1.37671279932085;TRUE;1125
0.39;0.39;0.0053774371861594;0.00696981128608584;1.33771546370768;1.37075637039545;TRUE;8627
0.4;0.4;0.0055448060141731;0.00721686084848234;1.29588972092248;1.35004512325774;TRUE;5557
0.36;0.36;0.00549843529888518;0.00701327210396015;1.33336221575455;1.35744390267552;TRUE;2661
0.38;0.38;0.0054547527740835;0.00709281730927322;1.28927987315713;1.33189307325383;TRUE;1967
0.4;0.4;0.0053308923505701;0.00709600034250376;1.3035761830405;1.34950272104342;TRUE;6183
0.37;0.37;0.00533646039890419;0.00709902239359819;1.3287494205781;1.35489263196356;TRUE;4019
0.39;0.39;0.00535809959656722;0.00709202629782293;1.32010870435819;1.32975501870656;TRUE;7798
0.38;0.38;0.00546054289832601;0.00718407781599886;1.30032765646541;1.36960100578282;TRUE;10329
0.4;0.4;0.00554449377680004;0.00722589333852443;1.28951322470006;1.34392711482001;TRUE;10770
0.4;0.4;0.00558532049712941;0.0073888016348802;1.34201871779358;1.37464542798448;TRUE;9091
0.41;0.41;0.00555348240077208;0.00727291011234385;1.34082544381625;1.3910000246799;TRUE;11518
0.39;0.39;0.00544464153090383;0.0071197197882336;1.30305167755596;1.33166901021826;TRUE;2240
0.4;0.4;0.00552830993904958;0.00715391826337773;1.29838810194081;1.33304919281189;TRUE;6075
0.41;0.41;0.00548447829445972;0.0071663478847044;1.31693698882175;1.36343880041079;TRUE;1871
0.39;0.39;0.00522011780637078;0.00682592482983342;1.32145216791346;1.37451069082419;TRUE;10701
0.4;0.4;0.00529064950327807;0.00704548063322324;1.30634925442146;1.36492660350343;TRUE;602
0.4;0.4;0.00535910751819376;0.00704784952368109;1.30508341385993;1.34733094716106;TRUE;2794
0.41;0.41;0.00538529551783914;0.00714794298017515;1.31747852454551;1.35913324987876;TRUE;11956
0.39;0.39;0.00556054982143;0.00708426608249318;1.33018260804594;1.36847843876127;TRUE;7074
0.38;0.38;0.00536924763415902;0.00699516729775725;1.28666160348726;1.33186172314061;TRUE;5497
0.38;0.38;0.00565092806666628;0.00732590034031888;1.3075372860325;1.30747990504492;TRUE;4859
0.4;0.4;0.00542301297143907;0.00703653251210817;1.32494574814935;1.37701324945591;TRUE;4288
0.36;0.36;0.00547295817545732;0.00720070605568532;1.28016484351499;1.31104210109579;TRUE;8724
0.37;0.37;0.00556664918306749;0.00735564918375487;1.32467817814337;1.3648160935211;TRUE;6719
0.39;0.39;0.00536558157738445;0.00702832021238963;1.33674211955874;1.3702510712988;TRUE;7005
0.37;0.37;0.00532254855913618;0.00687113057015655;1.3345336784611;1.37583985105721;TRUE;9047
0.39;0.39;0.00545453374282394;0.00691373600998165;1.33038397584638;1.36310615478317;TRUE;3071
0.39;0.39;0.0054914525196276;0.00706667899563408;1.30907364246521;1.36357602996341;TRUE;1248
0.39;0.39;0.00540749314195418;0.00698095962531922;1.35200589331515;1.40118599033322;TRUE;4272
0.42;0.42;0.00537779573492899;0.00714056443092952;1.30520449036019;1.36125330744283;TRUE;2142
0.38;0.38;0.00546580406127688;0.00724480361225137;1.31748493008327;1.37560002696432;TRUE;7350
0.39;0.39;0.00539275992722768;0.0071685093821816;1.33557271978201;1.39613121550917;TRUE;6969
0.38;0.38;0.0054456462971159;0.00714459608169957;1.30939506554497;1.35351948179564;TRUE;3299
0.4;0.4;0.00534299424610684;0.00703284225905613;1.314324948547;1.36285464976121;TRUE;9724
0.4;0.4;0.00555185868756227;0.00735898016655123;1.32243185454039;1.38456812009273;TRUE;5001
0.41;0.41;0.00544908902167594;0.00709877656513621;1.32642785425118;1.3685471483074;TRUE;11344
0.4;0.4;0.00542681715487021;0.00717898699879689;1.28517216479541;1.31413743722296;TRUE;9648
0.38;0.38;0.00534374903113872;0.00702225652902965;1.31071609467189;1.36422627618096;TRUE;4745
0.38;0.38;0.00546747540208148;0.00730350157039316;1.31857871335135;1.35966193682324;TRUE;10717
0.37;0.37;0.00542051422409752;0.00710446914818925;1.35163727699272;1.40543203398582;TRUE;7375
0.38;0.38;0.00567968731484599;0.00743015766548286;1.31462452084452;1.36432569105543;TRUE;4465
0.41;0.41;0.00542926978778471;0.00706094455449138;1.32641025609181;1.37506198010674;TRUE;10102
0.4;0.4;0.00546986477214099;0.007231832451952;1.290637550225;1.35906065493786;TRUE;8490
0.38;0.38;0.00549023420364933;0.00712552765691791;1.28696047489486;1.33448726105227;TRUE;4553
0.38;0.38;0.00562709370011509;0.00743574150753292;1.35143423910379;1.42306617010327;TRUE;10312
0.37;0.37;0.00546134652380354;0.00711986596085469;1.33863833508151;1.38804244387109;TRUE;5470
0.39;0.39;0.00539637059076702;0.00699330411736997;1.28196893727018;1.33001020675918;TRUE;11801
0.4;0.4;0.00562173605917145;0.00713981235053178;1.34703098686388;1.39967061050406;TRUE;9600
0.39;0.39;0.00546249201571619;0.00716081279503228;1.29824751635043;1.32603250122592;TRUE;2660
0.38;0.38;0.00541952179280053;0.00727430459147435;1.34947651387226;1.38022556548074;TRUE;6715
0.38;0.38;0.00543079737424026;0.00706408174491244;1.30704157140782;1.34773457551234;TRUE;1075
0.4;0.4;0.00535314421079078;0.00691491539617566;1.31930344067249;1.3339586147718;TRUE;10611
0.41;0.41;0.00542252665047534;0.00726178942758512;1.34496506015717;1.37885560314262;TRUE;10700
0.38;0.38;0.00536834957229309;0.00698188685817938;1.31629415047582;1.37990983360384;TRUE;790
0.38;0.38;0.00542846896452003;0.00726005625357649;1.28315398780697;1.32658320095863;TRUE;11918
0.38;0.38;0.0056109179903155;0.00723475113885692;1.29155712135667;1.3230992908834;TRUE;865
0.37;0.37;0.00552644609399648;0.00719355544444989;1.33603589098765;1.39599318396073;TRUE;11149
0.38;0.38;0.00528793550959075;0.00681819782737668;1.31501380599928;1.3775745336451;TRUE;5894
0.37;0.37;0.00536547838301239;0.00699058572826652;1.3087404484667;1.37277490027763;TRUE;4136
0.39;0.39;0.00543437463297124;0.00703039656557785;1.31742535354994;1.36658988999018;TRUE;774
0.4;0.4;0.00550317251203921;0.00716617214385091;1.32649894988712;1.38857999333512;TRUE;7748
0.38;0.38;0.00548830228998577;0.00722317556579066;1.31042677082895;1.35524767119297;TRUE;6706
0.38;0.38;0.00554047823849718;0.00720701450234528;1.32855414524981;1.37530246668886;TRUE;5805
0.38;0.38;0.00559635288559686;0.00727367288337968;1.29528040836387;1.35278128229887;TRUE;8343
0.37;0.37;0.00555059787704901;0.00731521564115916;1.31286983378159;1.34179533880489;TRUE;11409
0.41;0.41;0.00545107983231917;0.00722996119107996;1.33069691976287;1.36909587046677;TRUE;1817
0.4;0.4;0.00552745375126867;0.00728344819309497;1.35884964541902;1.39130859046206;TRUE;8321
0.4;0.4;0.00536511399922435;0.00689694618483273;1.29983137217386;1.35353584231084;TRUE;8260
0.37;0.37;0.0053580795760408;0.00701553798805158;1.32614219280837;1.35755236538407;TRUE;11742
0.4;0.4;0.00540114734516468;0.00711988488579032;1.30118654887053;1.3610192101554;TRUE;5103
0.36;0.36;0.00542948791561547;0.00701936203582752;1.31474154632271;1.360808732675;TRUE;4732
0.39;0.39;0.00556532587146066;0.00721527626351171;1.28195687650018;1.35879112951874;TRUE;3544
0.4;0.4;0.00556300296337131;0.00731325884043547;1.3057333627498;1.37910219183173;TRUE;1133
0.38;0.38;0.00536193956374216;0.00707366642644805;1.28511763878064;1.31687939465194;TRUE;4198
0.37;0.37;0.00546761939071439;0.00701821205066959;1.33645388897709;1.36121916021466;TRUE;3860
0.36;0.36;0.00536688429814115;0.00686343167934843;1.35327722658172;1.41250298441453;TRUE;1959
0.38;0.38;0.00539914350897676;0.00705713825449455;1.28046885812022;1.36155021940191;TRUE;9182
0.38;0.38;0.00546104408310562;0.00725199349836243;1.29525412542271;1.31956127191598;TRUE;2353
0.35;0.35;0.0056612922915539;0.00753783777272205;1.34569795395577;1.3738202012725;TRUE;10652
0.37;0.37;0.00537504858476728;0.00708268850122615;1.32778508595512;1.36431557311043;TRUE;6428
0.4;0.4;0.00539992445565386;0.00708786661265388;1.32417817780052;1.37084186845721;TRUE;9777
0.38;0.38;0.00558113468756615;0.00746591592307099;1.34156813212619;1.36895926921149;TRUE;11148
0.39;0.39;0.0054217501939816;0.00714880167319348;1.29933083640264;1.36749028079924;TRUE;763
0.37;0.37;0.00530040034259703;0.00693165727330861;1.32988434712506;1.36723022026795;TRUE;872
0.41;0.41;0.00546275784041336;0.00725248666679239;1.3143088536912;1.34887390404351;TRUE;8860
0.37;0.37;0.00538330202541836;0.00710123458235631;1.31596351658824;1.34853968578902;TRUE;11182
0.4;0.4;0.00548346145347011;0.00707436943938189;1.32159456104742;1.34391407358759;TRUE;10715
0.39;0.39;0.00545101331251983;0.00703238783605353;1.3044933086479;1.34855467583822;TRUE;3189
0.4;0.4;0.00548060478501483;0.00707066738259463;1.30369376103745;1.34788350447472;TRUE;963
0.38;0.38;0.00546914471352374;0.00714052088732753;1.29730213625348;1.34579951121349;TRUE;6427
0.39;0.39;0.00536603544134959;0.00692947487936669;1.3583712782577;1.37554087365248;TRUE;2108
0.39;0.39;0.00529252136999305;0.00696198060904491;1.32596023299464;1.36136293565914;TRUE;7886
0.38;0.38;0.00537257981876242;0.00693669266481135;1.28735066309899;1.33447741344748;TRUE;8108
0.4;0.4;0.00536271598999454;0.00696912300832214;1.32983272459949;1.34458500955914;TRUE;6570
0.4;0.4;0.00533359442491934;0.00693546874003269;1.29584874263073;1.34734653573475;TRUE;7899
0.41;0.41;0.0053855951427867;0.00696490096308658;1.30211608886584;1.35757849145108;TRUE;1354
0.4;0.4;0.00542352820883371;0.00717757151820819;1.32301497630222;1.39340026267831;TRUE;4672
0.4;0.4;0.00554850184881141;0.00723772554802569;1.32398202897933;1.34926228989312;TRUE;8264
0.39;0.39;0.00549047468843632;0.00727133408356586;1.32413231660481;1.38718691678876;TRUE;3526
0.39;0.39;0.00553613256565328;0.00730662075265285;1.30307947806913;1.35486457086963;TRUE;4741
0.39;0.39;0.00542868803407648;0.00717539310769099;1.32961327437839;1.35999487427873;TRUE;9065
0.38;0.38;0.00560242285073844;0.00740606459850392;1.29912600369552;1.354050688232;TRUE;2015
0.38;0.38;0.00524194191896903;0.00696396541221185;1.31120631722902;1.35243785166358;TRUE;6607
0.43;0.43;0.00546388558585925;0.00727224407399845;1.29921769639421;1.34037701347199;TRUE;1372
0.41;0.41;0.0056442990603734;0.0074900938375406;1.30367169642461;1.3470737402952;TRUE;1681
0.38;0.38;0.00537421692581236;0.00697583500444892;1.32828527185583;1.37603410743402;TRUE;9527
0.39;0.39;0.00553306673621595;0.00720866673683161;1.32340457806712;1.36493144563288;TRUE;1550
0.4;0.4;0.00549343134064926;0.00706136498955171;1.32569832817301;1.35268970174428;TRUE;5189
0.39;0.39;0.00544790968330305;0.00724008509484639;1.31281745054294;1.36647545130209;TRUE;4269
0.36;0.36;0.00546949995542582;0.00704775698367982;1.32809503138909;1.37045935719481;TRUE;3167
0.44;0.44;0.00533808262065275;0.00715765151939174;1.30907121576277;1.36306553790839;TRUE;5269
0.38;0.38;0.00557105720329108;0.00738592587240678;1.35324142395065;1.36218700274511;TRUE;3542
0.36;0.36;0.00545853627082832;0.007206160149047;1.30754503770839;1.35136348331952;TRUE;7598
0.39;0.39;0.0055200900251956;0.00713727797761002;1.33037300184221;1.38565801992583;TRUE;9555
0.39;0.39;0.00540549099958255;0.00696921801014985;1.30730966285288;1.38436820429742;TRUE;11807
0.38;0.38;0.00550565119104597;0.0071470204919381;1.32001515143662;1.36800590608536;TRUE;8200
0.39;0.39;0.00547775949691176;0.00715742768142062;1.31935190168592;1.38237173153912;TRUE;6438
0.4;0.4;0.00547813820114575;0.00711367725798215;1.3245433024051;1.36894895101848;TRUE;9436
0.42;0.42;0.00550215102112972;0.00719544251649112;1.30492712372985;1.33807843692637;TRUE;4382
0.39;0.39;0.00540128808821114;0.00705318415099483;1.29585218705255;1.3423544718988;TRUE;11915
0.4;0.4;0.00536393062345142;0.00702631359352942;1.32607971081417;1.38766092656821;TRUE;7453
0.4;0.4;0.00551026912502595;0.00725969129624204;1.30834495582905;1.35589291666683;TRUE;5353
0.39;0.39;0.00575818783307208;0.00752255942739027;1.37504862256066;1.3973941443056;TRUE;11373
0.42;0.42;0.00531225290783747;0.00680053916113193;1.31016981090579;1.34308066796363;TRUE;3094
0.39;0.39;0.0054257690883531;0.00731122681274467;1.31010371539572;1.37030759301767;TRUE;10749
0.39;0.39;0.00562908140479603;0.00712462785431886;1.31094711797641;1.3613136199974;TRUE;1503
0.4;0.4;0.00552446491273864;0.00720013696008635;1.31859668802131;1.35864122570454;TRUE;9203
0.39;0.39;0.00545690612409432;0.00719052854225759;1.32013734158497;1.3615616099666;TRUE;4767
0.38;0.38;0.00550656043357128;0.00720941306425062;1.33037279916106;1.35518433394294;TRUE;8401
0.38;0.38;0.00554180645157787;0.00740812398190036;1.30798098950626;1.33298291916337;TRUE;10669
0.39;0.39;0.00553935315956638;0.00721446280724563;1.3183861914836;1.34057334751484;TRUE;1051
0.4;0.4;0.00545371139443274;0.00709153363396415;1.34414011131797;1.38634873335123;TRUE;5254
0.41;0.41;0.00535380900851664;0.00712129504730879;1.31834362653463;1.35416190144846;TRUE;1703
0.38;0.38;0.00540127333352884;0.00708575657922155;1.31027364815317;1.34652777518986;TRUE;3076
0.4;0.4;0.00555109043671956;0.00746750572784794;1.32705624928762;1.35684588141696;TRUE;7476
0.39;0.39;0.00553372219498163;0.00735573536016151;1.31144968203566;1.34559451935643;TRUE;11725
0.39;0.39;0.0055425796899056;0.00713657652443961;1.34527529861722;1.38449035408703;TRUE;1626
0.4;0.4;0.00546925608462231;0.00702039923426412;1.33480623879118;1.39384112582048;TRUE;11752
0.4;0.4;0.00551815095987412;0.0072061154517897;1.3023520741;1.34617578931946;TRUE;3637
0.39;0.39;0.0054253021176586;0.00702002031118295;1.2813235187192;1.32996030816026;TRUE;9518
0.39;0.39;0.00545772913725163;0.00731730787991467;1.30797673974811;1.3642535683029;TRUE;8288
0.36;0.36;0.00547928132784188;0.00711951251800846;1.28695008958033;1.31928534150955;TRUE;6997
0.4;0.4;0.00544469774451256;0.00719759805736371;1.31380821397863;1.3585512212333;TRUE;2662
0.41;0.41;0.00564503329152109;0.0073593202102719;1.31549468285268;1.34233131817159;TRUE;10455
0.39;0.39;0.00533315720847944;0.0067892503011027;1.30496156100434;1.35971593504107;TRUE;6176
0.42;0.42;0.005362144554925;0.00692990377227412;1.31878704042557;1.36323765067032;TRUE;2278
0.39;0.39;0.00516306314795466;0.00684794421439764;1.34329685844535;1.38881069702593;TRUE;10607
0.41;0.41;0.00550663596404869;0.00733112012429628;1.29009046673099;1.36015187260767;TRUE;6414
0.38;0.38;0.00540327453743973;0.00710256040551282;1.34139429655526;1.39513223728846;TRUE;524
0.4;0.4;0.00539673632740414;0.00712180000351199;1.33206273704274;1.40513494728172;TRUE;9919
0.39;0.39;0.00560911062252292;0.00714932593716813;1.30389323345538;1.33334457409697;TRUE;5791
0.39;0.39;0.00538423642907096;0.00701793156570125;1.3542344508555;1.39774924434092;TRUE;8256
0.4;0.4;0.00520045202071994;0.00686901141112562;1.33301951163403;1.35608178126241;TRUE;8636
0.37;0.37;0.00556859488318872;0.00744288399700114;1.35168192068554;1.38618283921082;TRUE;4390
0.42;0.42;0.00571143781699175;0.00755126275075351;1.32578145106274;1.33381279997466;TRUE;665
0.4;0.4;0.00543488250166378;0.00692718094992922;1.29562184777551;1.36851453177611;TRUE;7446
0.38;0.38;0.00540976642015194;0.00706868036875855;1.29026971227428;1.32524573001097;TRUE;9763
0.38;0.38;0.00542787501796462;0.00715724776531242;1.31867866399074;1.38319712027635;TRUE;8188
0.39;0.39;0.00546004889496302;0.0070739981527127;1.3316058460589;1.35512054725226;TRUE;8895
0.38;0.38;0.00543121196025714;0.00693715680705129;1.31568247518081;1.35145677193335;TRUE;7547
0.39;0.39;0.00558188110180244;0.00728706105028631;1.33841990769701;1.4131209160899;TRUE;3740
0.42;0.42;0.00566020024860773;0.00744895252827522;1.31871275894916;1.36821392508402;TRUE;5730
0.37;0.37;0.00526805603159661;0.00670685390951581;1.30453044187204;1.32801118910307;TRUE;5448
0.39;0.39;0.00551179030166984;0.00720667279579625;1.34095865686058;1.38934011655179;TRUE;2711
0.4;0.4;0.00560445115946396;0.00739223614919062;1.34189821906556;1.37906133877663;TRUE;577
0.38;0.38;0.0055329636881691;0.00711311744606724;1.36711444415082;1.42270164840721;TRUE;8577
0.39;0.39;0.00533967329561333;0.00709822176932541;1.32024336657713;1.36365412787803;TRUE;5267
0.39;0.39;0.00539405572190939;0.00686512512252955;1.35584249741225;1.41921315823928;TRUE;5286
0.39;0.39;0.00542859933086351;0.00715171985247195;1.32355625407377;1.38711599763959;TRUE;5326
0.42;0.42;0.00543524711548232;0.00719545357550248;1.30272768081315;1.3677518726446;TRUE;4655
0.4;0.4;0.0054148629605621;0.00702434997878483;1.33028978290922;1.36956104381819;TRUE;71
0.37;0.37;0.00541432461145791;0.00715064191051029;1.31929993294754;1.34938498993942;TRUE;4778
0.37;0.37;0.0054967258526161;0.00713596384980686;1.32772553529083;1.35584200177635;TRUE;4957
0.38;0.38;0.00538024420356904;0.00703092914273595;1.29623141281204;1.34040463534142;TRUE;11362
0.37;0.37;0.00519016944602935;0.00666781864044849;1.27347397050158;1.32684610376253;TRUE;8369
0.41;0.41;0.00550896921424283;0.00734208565506823;1.29888440967184;1.37984842846025;TRUE;1060
0.38;0.38;0.00522622758711709;0.00689084031787633;1.30170561418832;1.36190291555869;TRUE;5846
0.36;0.36;0.00548513503986009;0.00715501417294092;1.3305839304766;1.36763521796738;TRUE;7795
0.4;0.4;0.00528647545731057;0.00682202478534994;1.31634109220965;1.36593592405452;TRUE;3751
0.4;0.4;0.00539742925081406;0.00705633596802376;1.30491879258103;1.34915615934063;TRUE;9003
0.4;0.4;0.00530506826034377;0.00698077242541923;1.32276795766234;1.37316602141073;TRUE;6940
0.36;0.36;0.00559368393885186;0.00722288234833435;1.30343407452006;1.34267242696821;TRUE;6263
0.43;0.43;0.00543821359874211;0.00707522496025456;1.304578080471;1.36759797742218;TRUE;2233
0.37;0.37;0.00544022237984082;0.00705444330661633;1.32275955995133;1.36255525544589;TRUE;3938
0.37;0.37;0.00542629433087567;0.00715270665985894;1.32066623401294;1.35836848640846;TRUE;9780
0.39;0.39;0.00552206103339171;0.00707639448341891;1.3197355230155;1.37938416528167;TRUE;5918
0.39;0.39;0.00533443929936627;0.00706555771729422;1.29708531528863;1.35039558124471;TRUE;9903
0.38;0.38;0.00545020219846063;0.00718842327655151;1.28693460092013;1.34581869976507;TRUE;8437
0.4;0.4;0.00563950980283021;0.00738303962019469;1.30561476150471;1.36986130008399;TRUE;5337
0.37;0.37;0.00540067028138128;0.00699723395421781;1.33896057814555;1.39836924414177;TRUE;3969
0.4;0.4;0.00531955054022654;0.00714450163278314;1.29204347498695;1.34466037850523;TRUE;10799
0.4;0.4;0.00538049007038759;0.00693923556796755;1.30898873858962;1.36224059586605;TRUE;2633
0.39;0.39;0.0055087383108333;0.00730175024739451;1.29019388440584;1.31378019033384;TRUE;1810
0.39;0.39;0.00553763425657117;0.00713715880330192;1.2929672106583;1.33501739266867;TRUE;5693
0.39;0.39;0.00567987128307648;0.00739757998881319;1.36337430216319;1.38358664854416;TRUE;8952
0.4;0.4;0.00546403228429903;0.00709206020850481;1.30244737112822;1.33217910142997;TRUE;11228
0.39;0.39;0.00549601739917887;0.00740772504300351;1.32590377051425;1.37236553223626;TRUE;7305
0.4;0.4;0.00551832784000167;0.00738311855222563;1.33631634860871;1.3805585632139;TRUE;7740
0.4;0.4;0.00551234646343702;0.0071570674982881;1.33286113168145;1.37346150254042;TRUE;8525
0.39;0.39;0.00548915327895114;0.00714056773590368;1.32436234545689;1.36837167908985;TRUE;5509
0.37;0.37;0.00548735805832686;0.00729033570596739;1.3112550990932;1.34372284866592;TRUE;7258
0.38;0.38;0.00546416409120803;0.00706664185735812;1.29891126015388;1.35684723361482;TRUE;349
0.37;0.37;0.00552375208630738;0.00723645111645846;1.33338930346209;1.36544435028256;TRUE;4248
0.38;0.38;0.00552678100758361;0.00721591404135716;1.31583225406492;1.36503882700016;TRUE;1212
0.41;0.41;0.00536795256958928;0.00679575376533522;1.29606301597523;1.34618874973759;TRUE;4848
0.38;0.38;0.00557978383335262;0.00720734304360646;1.33798293362849;1.37190557231273;TRUE;2949
0.38;0.38;0.00526148833121833;0.00677265756350295;1.28145586395154;1.35018402373845;TRUE;9706
0.38;0.38;0.00549720385296067;0.0073002179563805;1.33185460727962;1.34769066656287;TRUE;5913
0.38;0.38;0.00551982385852076;0.00720651646529494;1.29246481042682;1.30197759049931;TRUE;4839
0.38;0.38;0.00548507253856585;0.00718636133789692;1.30680285200354;1.33502370078971;TRUE;10912
