"vel_abs";"moy";"sd";"median";"q025";"p975";"pv.inf0";"pv.sup0"
"0";0.117522879763971;0.0251274425125811;0.117682424164145;0.0673912015942984;0.166412479924129;1;0
"0.1";0.107587990038576;0.0234316932788761;0.107887961817104;0.0610908032490326;0.153324447543795;1;0
"0.2";0.0976531003131821;0.0219684341505235;0.0979103507575733;0.05377046707467;0.140187230260573;1;0
"0.3";0.0877182105877876;0.0207868206937654;0.0879797601150697;0.0461158335228894;0.127846793559446;1;0
"0.4";0.0777833208623932;0.0199369931660198;0.078021569180445;0.0379992898722472;0.116314267468272;1;0
"0.5";0.0678484311369988;0.0194624624564156;0.0681016245953501;0.029038242876027;0.104783009107643;0.9996;0.000399999999999956
"0.6";0.0579135414116043;0.0193908009027776;0.0582211028920094;0.0193479922111033;0.0943776121246432;0.9976;0.00239999999999996
"0.7";0.0479786516862099;0.019726399591746;0.0484797712390588;0.00880922739257755;0.0854668963528707;0.9909;0.0091
"0.8";0.0380437619608155;0.020449217307115;0.0383721441084669;-0.00282164571599827;0.0774509916534698;0.967;0.033
"0.9";0.0281088722354211;0.0215202718968022;0.0281919518066617;-0.0146581532582251;0.0699578449049792;0.9083;0.0917
"1";0.0181739825100267;0.0228907335611875;0.0179909425646438;-0.0266454951686501;0.0637619235664018;0.787;0.213
"1.1";0.00823909278463222;0.0245104310415905;0.00779989493884758;-0.0391348337761859;0.0570908186963164;0.63;0.37
"1.2";-0.00169579694076221;0.0263334149539734;-0.00241310609192272;-0.0521333998207899;0.0516673754664175;0.4634;0.5366
"1.3";-0.0116306866661566;0.0283204559082307;-0.0125639443250045;-0.0654056758705616;0.0462540528545287;0.3234;0.6766
"1.4";-0.0215655763915511;0.0304394426522601;-0.0226776778561942;-0.0788073270937844;0.0411777784320368;0.2272;0.7728
"1.5";-0.0315004661169455;0.0326647069714199;-0.0327867652094695;-0.0927184946390671;0.0363568499037134;0.1595;0.8405
