"r2m";"r2c";"moy_GD";"sd_GD";"moy_VC";"sd_VC";"singu";"nB"
"0.43";"0.43";"0.00350888551781847";"0.00436811121125547";"1.08097423637288";"1.29489763086676";TRUE;4859
"0.29";"0.29";"0.00367651652035191";"0.00381496124770538";"1.08620844776949";"1.20247018523477";TRUE;4288
"0.42";"0.42";"0.00347977564572263";"0.00383219446254198";"1.12994746125424";"1.37262088932592";TRUE;8724
"0.39";"0.39";"0.0035200513270786";"0.00472124715111682";"1.00071276577627";"1.16715259011417";TRUE;6719
"0.4";"0.4";"0.00378253341048027";"0.00460285159547289";"1.01785415977966";"1.25106050638565";TRUE;7005
"0.26";"0.26";"0.00366283910673256";"0.00418253857818527";"0.979810531213559";"1.10252517199641";TRUE;9047
"0.29";"0.29";"0.00341818761650266";"0.00420394878813601";"1.04608222636271";"1.22684338471998";TRUE;3071
"0.38";"0.38";"0.00328502653079787";"0.00402599944520301";"0.929391067081356";"1.13167014128719";TRUE;1248
"0.33";"0.33";"0.00373172659862176";"0.0050466037020925";"0.990933798125424";"1.21064928024721";TRUE;4272
"0.33";"0.33";"0.00349745773628506";"0.00374313270204637";"0.975640444488136";"1.26160425360043";TRUE;2142
"0.3";"0.3";"0.00288962614758246";"0.00344515633905012";"0.999896987711864";"1.19398453039855";TRUE;7350
"0.39";"0.39";"0.00375684588734274";"0.00433133336834767";"1.01111660035254";"1.18293932320962";TRUE;6969
"0.47";"0.47";"0.00376869007944538";"0.00414182557569883";"1.01932887661356";"1.15470195385526";TRUE;3299
"0.23";"0.23";"0.00393990483826718";"0.00481125154552293";"1.06210167818644";"1.2839450559384";TRUE;9724
"0.36";"0.36";"0.00327074185353201";"0.00366226196559562";"0.98137637040339";"1.1807560200896";TRUE;5001
"0.31";"0.31";"0.00347083822845293";"0.00396140151539869";"0.996340489122034";"1.10993761496424";TRUE;11344
"0.31";"0.31";"0.00342050397315582";"0.00385387215361684";"1.01695379073898";"1.18134604827426";TRUE;9648
"0.3";"0.3";"0.00395132639015996";"0.00470981765605737";"1.16708808671864";"1.34606409760567";TRUE;4745
"0.35";"0.35";"0.00312630330700825";"0.00340572086276451";"1.1215802295661";"1.36242872117805";TRUE;10717
"0.34";"0.34";"0.00342870925038068";"0.00429852641785462";"1.03837121152542";"1.18716496641452";TRUE;7375
"0.26";"0.26";"0.0036381996866638";"0.00444552069842758";"1.11028716504068";"1.26240885569686";TRUE;4465
"0.3";"0.3";"0.00304175239221401";"0.00320592578851724";"0.938925415284746";"1.06899698375993";TRUE;10102
"0.36";"0.36";"0.00346336807658801";"0.00415457419477536";"1.07177227787119";"1.26953295634933";TRUE;8490
"0.31";"0.31";"0.00344399563499372";"0.00390622128078186";"1.0041761195661";"1.25465291085297";TRUE;4553
"0.31";"0.31";"0.00309561010658052";"0.0040697106293761";"1.01126396962712";"1.20331815748738";TRUE;10312
"0.3";"0.3";"0.00325513725375984";"0.00385404719456508";"1.01779736321695";"1.17622688713886";TRUE;5470
"0.46";"0.46";"0.00339483528265786";"0.00402091678888487";"1.09966113938644";"1.36379558605361";TRUE;11801
"0.39";"0.39";"0.0037049300432653";"0.00460888618620679";"1.05465041910847";"1.30359329758783";TRUE;9600
"0.28";"0.28";"0.0032446073980218";"0.0036905353986405";"1.01259322949153";"1.22621706805238";TRUE;2660
"0.52";"0.52";"0.00357431467393657";"0.00346678978203732";"0.97906369959322";"1.2361430447247";TRUE;6715
"0.36";"0.36";"0.00361392936342578";"0.0038242648257342";"1.06007019023729";"1.28092680926833";TRUE;1075
"0.31";"0.31";"0.00351261332646779";"0.00403431354104085";"1.06187928437966";"1.30352498098596";TRUE;10611
"0.4";"0.4";"0.00346176503288575";"0.0039993614624607";"0.83202692059661";"0.912298980346991";TRUE;10700
"0.43";"0.43";"0.00340801626209355";"0.00369711910109563";"1.12273547365763";"1.28702708213737";TRUE;790
"0.3";"0.3";"0.00380809492262457";"0.00469664061323185";"1.01027596011186";"1.21119406859675";TRUE;11918
"0.3";"0.3";"0.00375685189719857";"0.00441466453380989";"1.01623833991864";"1.21951333848907";TRUE;865
"0.39";"0.39";"0.00337536473478187";"0.00403044413406764";"1.13767275839661";"1.28287625021667";TRUE;11149
"0.37";"0.37";"0.00321813472553578";"0.00428500179548499";"0.972892959959322";"1.24227291058053";TRUE;5894
"0.27";"0.27";"0.00375559822233052";"0.00448883375436438";"1.03716958878644";"1.24158908780638";TRUE;4136
"0.39";"0.39";"0.00331939179648577";"0.00358206755724743";"1.02768532892203";"1.19084350779635";TRUE;774
"0.41";"0.41";"0.0037355489191873";"0.00422517229340696";"0.941592484369492";"1.07567590990985";TRUE;7748
"0.28";"0.28";"0.00338747467505246";"0.00468590902457381";"0.971366916040678";"1.08456885521793";TRUE;6706
"0.29";"0.29";"0.00345474398356555";"0.00433489606149535";"0.898102356328814";"1.06538324939094";TRUE;5805
"0.36";"0.36";"0.00344971302497746";"0.00395693559141502";"0.941011561308475";"1.07166989245745";TRUE;8343
"0.42";"0.42";"0.00377099059872844";"0.00476817627210677";"1.03381153671864";"1.2239945253453";TRUE;11409
"0.41";"0.41";"0.0036416319490836";"0.00407026698018396";"1.04823133641017";"1.31056952966631";TRUE;1817
"0.44";"0.44";"0.00348074810573426";"0.00425335950039094";"0.938894435722034";"1.08651848857237";TRUE;8321
"0.33";"0.33";"0.00351960053325686";"0.00429173313934769";"1.03787561013559";"1.15487754860758";TRUE;8260
"0.33";"0.33";"0.003629059886862";"0.00466965089787612";"1.00035933672881";"1.25802391826978";TRUE;11742
"0.26";"0.26";"0.00372989766529677";"0.00425167785115692";"0.957287828857627";"1.11740065313319";TRUE;5103
"0.3";"0.3";"0.00325348377176511";"0.00351570486534527";"1.08047698383729";"1.18124691436132";TRUE;4732
"0.5";"0.5";"0.00319974224991589";"0.00413221158137847";"0.982445777562712";"1.18308377282405";TRUE;3544
"0.33";"0.33";"0.00348861053122403";"0.00389087413819815";"0.955819492037288";"1.1263429192791";TRUE;1133
"0.39";"0.39";"0.00344555859211322";"0.0043164460493456";"1.01854017027119";"1.26557016773301";TRUE;4198
"0.33";"0.33";"0.00373802647431164";"0.00442274873614087";"0.966931416444068";"1.16413233941354";TRUE;3860
"0.27";"0.27";"0.00359343207463635";"0.00370339920112775";"0.900097555040678";"1.07024027197637";TRUE;1959
"0.42";"0.42";"0.00309772392974089";"0.00363600352874864";"0.990161760918644";"1.10193461981601";TRUE;9182
"0.3";"0.3";"0.00345657462000412";"0.00384251904539462";"1.0024471823322";"1.122279395567";TRUE;2353
"0.37";"0.37";"0.00372900364492579";"0.00464914567885805";"0.950498538416949";"1.22854304192528";TRUE;10652
"0.33";"0.33";"0.00327167229568706";"0.00392206487652954";"0.992087955420339";"1.15859640131603";TRUE;6428
"0.32";"0.32";"0.00326445735705058";"0.00354540334650695";"0.927069718437288";"1.10370522284512";TRUE;9777
"0.36";"0.36";"0.00348575118940214";"0.00395588426668277";"1.02086125760339";"1.11060609683649";TRUE;11148
"0.24";"0.24";"0.0038461355289697";"0.004652183419623";"1.01851022440678";"1.15759349913631";TRUE;763
"0.33";"0.33";"0.00304946367426601";"0.00372046724626105";"1.06575228544407";"1.2228780790072";TRUE;872
"0.36";"0.36";"0.0036932773655614";"0.00462967882351629";"0.931820859786441";"1.15642270655076";TRUE;8860
"0.5";"0.5";"0.00316018801831039";"0.00364405433327393";"0.994951181288136";"1.27933040972523";TRUE;11182
"0.3";"0.3";"0.00351643536909799";"0.00399300416048255";"0.884252394925424";"1.04354209528191";TRUE;10715
"0.27";"0.27";"0.0035469448275575";"0.00398629899300584";"0.925550321088136";"1.11919185360606";TRUE;3189
"0.4";"0.4";"0.00324170444506862";"0.00392306934800085";"0.835438681159322";"1.04000124682787";TRUE;963
"0.43";"0.43";"0.00359866319634164";"0.00388959512699007";"1.0656246296678";"1.22225824620971";TRUE;6427
"0.38";"0.38";"0.00344517170896461";"0.00378484287781356";"1.09372702262034";"1.27650949584307";TRUE;2108
"0.32";"0.32";"0.00368191625812897";"0.00412873155302918";"1.11078912382712";"1.27683984931855";TRUE;7886
"0.4";"0.4";"0.0036425710013188";"0.00416053696575622";"0.975483045518644";"1.11937520745104";TRUE;8108
"0.39";"0.39";"0.00355246943299249";"0.00400299995705821";"1.03830361045763";"1.20094552728355";TRUE;6570
"0.31";"0.31";"0.00362545264399997";"0.00434551773824816";"1.16757898549492";"1.28682325196112";TRUE;7899
"0.29";"0.29";"0.00348889572407497";"0.00428686197646258";"0.896645012115254";"1.08347339350198";TRUE;1354
"0.32";"0.32";"0.0036611869939061";"0.00428453262687879";"1.00097717290847";"1.2138965817037";TRUE;4672
"0.4";"0.4";"0.00341949202753491";"0.00415158999084528";"1.00579234721356";"1.21515145308403";TRUE;8264
"0.36";"0.36";"0.00371459425749798";"0.0048590449397578";"0.966183406257627";"1.17883237890636";TRUE;3526
"0.26";"0.26";"0.00349254998309557";"0.00384959279836547";"1.03188644734237";"1.1906227538579";TRUE;4741
"0.55";"0.55";"0.00340088587736761";"0.00404417649959429";"0.946738782881356";"1.22116497091831";TRUE;9065
"0.29";"0.29";"0.00352405450315474";"0.00436179339472932";"1.07039000132881";"1.27430234254958";TRUE;2015
"0.34";"0.34";"0.00347680289453871";"0.0043194507304676";"0.897467794013559";"1.0551604978999";TRUE;6607
