"r2m";"r2c";"moy_GD";"sd_GD";"moy_VC";"sd_VC";"singu";"nB"
"0.09";"0.09";"0.00595728299695193";"0.00707555674229925";"0.717836191970813";"0.790533401361113";TRUE;8264
"0.1";"0.1";"0.00644696559792397";"0.00773638363992304";"0.767283305302871";"0.852114569082409";TRUE;3526
"0.09";"0.09";"0.00661309452994012";"0.00795905090631978";"0.73786836132488";"0.841771913485515";TRUE;4741
"0.1";"0.1";"0.00616858087310311";"0.007247715511341";"0.755129040696172";"0.863631590195085";TRUE;9065
"0.09";"0.09";"0.00647494925590543";"0.00772029110565377";"0.777661447905742";"0.883093037818098";TRUE;2015
"0.07";"0.07";"0.00653753945634386";"0.00814538305630549";"0.787642183973684";"0.895146394225432";TRUE;6607
"0.1";"0.1";"0.00652846717992266";"0.00764128885024444";"0.773510183117703";"0.915552857906978";TRUE;1372
"0.11";"0.11";"0.00646862937697934";"0.00789193543666691";"0.719064654172249";"0.786703101086186";TRUE;1681
"0.09";"0.09";"0.00652143889698327";"0.00788100526737583";"0.755498547080383";"0.854628428923261";TRUE;9527
"0.07";"0.07";"0.00632042149009006";"0.00770779518642167";"0.744250804277512";"0.838499025335123";TRUE;1550
"0.08";"0.08";"0.00622986735052438";"0.00747629504839173";"0.757724605442584";"0.875832724547815";TRUE;5189
"0.08";"0.08";"0.0063531808629472";"0.00771423190924218";"0.764340431807177";"0.885356089350117";TRUE;4269
"0.09";"0.09";"0.00662199631914412";"0.00762893685499379";"0.746064933148804";"0.841763690633437";TRUE;3167
"0.08";"0.08";"0.00623756855019933";"0.00728205167722679";"0.769265041231101";"0.870573596007037";TRUE;5269
"0.09";"0.09";"0.00624642434032023";"0.00743296492501141";"0.772132775345933";"0.884916335155559";TRUE;3542
"0.13";"0.13";"0.00633637851276505";"0.00766809437202316";"0.762603908014354";"0.859766995976345";TRUE;7598
"0.06";"0.06";"0.00610238019880403";"0.00725128198307873";"0.765929823821053";"0.880061910143773";TRUE;9555
"0.1";"0.1";"0.00637467540056928";"0.00767898762868246";"0.796888555608612";"0.902746538163861";TRUE;11807
"0.08";"0.08";"0.00639993843959932";"0.00777683899331417";"0.769762042813876";"0.848709733158";TRUE;8200
"0.09";"0.09";"0.00632664613062696";"0.00730920270411562";"0.762591046894737";"0.867599011718583";TRUE;6438
"0.08";"0.08";"0.00650235761012094";"0.00767011247985048";"0.775530211514832";"0.90399407642249";TRUE;9436
"0.09";"0.09";"0.00639483145430017";"0.00767418295934672";"0.761917346583254";"0.886102112564345";TRUE;4382
"0.09";"0.09";"0.0065389650335297";"0.00807627216611934";"0.803344185352632";"0.927312103947549";TRUE;11915
"0.09";"0.09";"0.00632296336015866";"0.00758454862283876";"0.761243498576555";"0.880687145033709";TRUE;7453
"0.06";"0.06";"0.00616722659427702";"0.00721762639629299";"0.756994266444976";"0.820027932758271";TRUE;5353
"0.09";"0.09";"0.00628783906659669";"0.00733641393326375";"0.757318896663158";"0.8429188729691";TRUE;11373
"0.08";"0.08";"0.00618411769585247";"0.00753449000495742";"0.764755697955024";"0.849235234670821";TRUE;3094
"0.1";"0.1";"0.00633536755989703";"0.0077121652816789";"0.749820059071292";"0.846922764611862";TRUE;10749
"0.1";"0.1";"0.00641426610049832";"0.00756446986133401";"0.775092588529187";"0.874200872141153";TRUE;1503
"0.07";"0.07";"0.00639226089039663";"0.00765491562460243";"0.769253300877033";"0.89928742970027";TRUE;9203
"0.1";"0.1";"0.00637935088170239";"0.00762341525751024";"0.76538775680622";"0.863204166432845";TRUE;4767
"0.13";"0.13";"0.00635761660605381";"0.0075409066037358";"0.781776129114833";"0.89988744003862";TRUE;8401
"0.08";"0.08";"0.00635083693088226";"0.00785169072119977";"0.771131746000479";"0.867164834115231";TRUE;10669
"0.1";"0.1";"0.00657617439853523";"0.00788847975313031";"0.753315251703828";"0.851547497003675";TRUE;1051
"0.11";"0.11";"0.0069568422436213";"0.00815327986062664";"0.788094345639713";"0.879630736719446";TRUE;5254
"0.12";"0.12";"0.00646439919767204";"0.00765480927976319";"0.745245608572249";"0.833235848543561";TRUE;1703
"0.08";"0.08";"0.00642027284446604";"0.00777489067708305";"0.780955166247847";"0.904155107581301";TRUE;3076
"0.09";"0.09";"0.00628123957273689";"0.00761039774401344";"0.731344683578947";"0.808023434880218";TRUE;7476
"0.09";"0.09";"0.00637993368769246";"0.00744383929703481";"0.758518142011962";"0.877380322278596";TRUE;11725
"0.08";"0.08";"0.00630594066056952";"0.00789213995875083";"0.789896362677512";"0.904837418963306";TRUE;1626
"0.09";"0.09";"0.00658971790342881";"0.00823026621613191";"0.790539536847368";"0.908930649181705";TRUE;11752
"0.08";"0.08";"0.00615830706522367";"0.00724294019054972";"0.775896491510526";"0.88263996052195";TRUE;3637
"0.09";"0.09";"0.00652975745408312";"0.00779131892425638";"0.758469792999043";"0.855273585678573";TRUE;9518
"0.08";"0.08";"0.00671183022581974";"0.00829153094491313";"0.760195122625359";"0.832306181594989";TRUE;8288
"0.09";"0.09";"0.00630130375568786";"0.00766805933959861";"0.728560026538278";"0.83055778261264";TRUE;6997
"0.1";"0.1";"0.0064068961011123";"0.0078918564601166";"0.755066429725359";"0.850473978588428";TRUE;2662
"0.12";"0.12";"0.00595129491996044";"0.00724177582147534";"0.767161250170813";"0.874401527008119";TRUE;10455
"0.1";"0.1";"0.0062170888101219";"0.00725849408032691";"0.754116043913876";"0.852814487561585";TRUE;6176
"0.08";"0.08";"0.00587461384639165";"0.0068543829371301";"0.763806215406699";"0.861112393122992";TRUE;2278
"0.09";"0.09";"0.00636400148869286";"0.00756540890494078";"0.76281992422823";"0.852682631696047";TRUE;10607
"0.09";"0.09";"0.00620860578316351";"0.00765848431005341";"0.754916638988517";"0.85524936088126";TRUE;6414
"0.1";"0.1";"0.00651449784887069";"0.00772323010467896";"0.776047406796172";"0.888008057664209";TRUE;524
"0.08";"0.08";"0.00649454993369659";"0.0076439302040141";"0.781863857573684";"0.883889845644444";TRUE;9919
"0.09";"0.09";"0.00641685120496488";"0.00781272262405447";"0.745326044117703";"0.820066993191376";TRUE;5791
"0.08";"0.08";"0.00618552272987082";"0.00738109619460039";"0.763484853881818";"0.87375855957805";TRUE;8256
"0.09";"0.09";"0.00644533484717244";"0.00799671432880887";"0.744797665318182";"0.830451175544722";TRUE;8636
"0.12";"0.12";"0.0065765109912949";"0.00759776981172292";"0.76830903521866";"0.868994700509135";TRUE;4390
"0.09";"0.09";"0.00606788378172839";"0.00741919232565683";"0.759414102739713";"0.828479891858773";TRUE;665
"0.14";"0.14";"0.00629780792375744";"0.00782878319886788";"0.776861649874163";"0.885270025457014";TRUE;7446
"0.09";"0.09";"0.00615822488279701";"0.00735852722406826";"0.763949181478469";"0.85679151245509";TRUE;9763
"0.07";"0.07";"0.00631871485789375";"0.00767141140944863";"0.742473668479904";"0.846724884505733";TRUE;8188
"0.15";"0.15";"0.00646468417232192";"0.00768808828806415";"0.735393505833493";"0.843698653219606";TRUE;8895
"0.09";"0.09";"0.00635511445955426";"0.00769550440930015";"0.783265302983732";"0.904521957112454";TRUE;7547
"0.12";"0.12";"0.00599700808287558";"0.00707070254209557";"0.762446965735885";"0.859861764068751";TRUE;3740
"0.09";"0.09";"0.00629611960696004";"0.00734627346816464";"0.773545794090431";"0.87127603817009";TRUE;5730
"0.07";"0.07";"0.00632395046494895";"0.00759522732970519";"0.774760066041148";"0.859162386468905";TRUE;5448
"0.07";"0.07";"0.00660347820328747";"0.00773725065475586";"0.78102142881244";"0.90515722432342";TRUE;2711
"0.07";"0.07";"0.00672007229720075";"0.00814554050959675";"0.771146215572727";"0.863043765235771";TRUE;577
"0.1";"0.1";"0.00668732115406592";"0.00801369416539296";"0.746576792857895";"0.816141106228061";TRUE;8577
"0.08";"0.08";"0.00609765800570578";"0.00745614834245328";"0.745573504411483";"0.80744364871838";TRUE;5267
"0.1";"0.1";"0.00611029822016659";"0.0072459468928791";"0.743934361497608";"0.84617287701793";TRUE;5286
"0.07";"0.07";"0.00656019170408731";"0.00774655496820291";"0.7551168716311";"0.849980223526152";TRUE;5326
"0.07";"0.07";"0.00628621273755072";"0.00749108752355305";"0.771252951511483";"0.901930203182229";TRUE;4655
