"vel_abs";"moy";"sd";"median";"q025";"p975";"pv.inf0";"pv.sup0"
"2.4";-0.118682720117284;0.0576931782765825;-0.121776715627076;-0.226723808445958;0.00499914627854534;0.0284;0.9716
"2.5";-0.128047208423329;0.0604753357166301;-0.131215573054375;-0.241110197210057;0.00208564900148033;0.0263;0.9737
"2.6";-0.137411696729374;0.0632721455295813;-0.140505662865149;-0.255028718770721;-0.000917547128208307;0.0244;0.9756
"2.7";-0.146776185035419;0.0660817473231884;-0.150079504215326;-0.269919496449504;-0.00431586943879824;0.0228;0.9772
"2.8";-0.156140673341464;0.0689025762809106;-0.159511017491762;-0.284279023036014;-0.00748910337042035;0.0209;0.9791
"2.9";-0.165505161647509;0.0717333079294375;-0.169022328712562;-0.299231218339762;-0.0110412676145701;0.0201;0.9799
"3";-0.174869649953554;0.0745728145797388;-0.178596832895483;-0.314211512518595;-0.0142892966665706;0.0189;0.9811
"3.1";-0.184234138259599;0.0774201307263201;-0.188215032623736;-0.329569428683674;-0.0175306651638295;0.0175999999999999;0.9824
"3.2";-0.193598626565644;0.0802744253701557;-0.197523500166574;-0.344322249643566;-0.0203762728337749;0.0167;0.9833
"3.3";-0.202963114871689;0.0831349797307288;-0.206977670844748;-0.358031065918142;-0.0231531551242938;0.0162;0.9838
"3.4";-0.212327603177734;0.0860011691818227;-0.216528040223794;-0.372328864729381;-0.0265520410848159;0.015;0.985
"3.5";-0.221692091483779;0.0888724485200227;-0.225800154691941;-0.387036461382627;-0.0296361861816305;0.0145;0.9855
"3.6";-0.231056579789824;0.091748339880019;-0.235183792247907;-0.401534261574079;-0.0331666991030304;0.0142;0.9858
"3.7";-0.240421068095869;0.0946284227651856;-0.244631207351689;-0.416568343002515;-0.0367431988110591;0.0139;0.9861
"3.8";-0.249785556401914;0.0975123257788763;-0.254212741572919;-0.431227512524236;-0.0401462945064835;0.0135;0.9865
"3.9";-0.259150044707959;0.100399719731065;-0.263615312890474;-0.446129456904381;-0.043396542229399;0.0133;0.9867
"4";-0.268514533014004;0.103290311863403;-0.273169762687012;-0.461003535325425;-0.0468510755568357;0.0125999999999999;0.9874
"4.1";-0.277879021320049;0.106183840988606;-0.282593132045709;-0.47585595440282;-0.0489386497456762;0.0121;0.9879
"4.2";-0.287243509626094;0.109080073381162;-0.291910889766127;-0.490381306088576;-0.0521033372621493;0.012;0.988
"4.3";-0.296607997932139;0.111978799288426;-0.301380754428513;-0.5052739701389;-0.054988250668476;0.0118;0.9882
"4.4";-0.305972486238184;0.114879829956383;-0.310866201466649;-0.519690837977756;-0.0582001841287023;0.0117;0.9883
"4.5";-0.315336974544229;0.117782995084304;-0.320347069743761;-0.534649849331336;-0.0609797603756791;0.0115;0.9885
"4.6";-0.324701462850274;0.120688140638352;-0.329901366582643;-0.549428933403347;-0.063832509161908;0.0113;0.9887
"4.7";-0.334065951156319;0.123595126966834;-0.339348302738936;-0.56459175477319;-0.0665755569904393;0.0112;0.9888
"4.8";-0.343430439462364;0.126503827169951;-0.348640456406918;-0.57899856167415;-0.0700063924395312;0.0109;0.9891
"4.9";-0.352794927768409;0.129414125685079;-0.35822720098182;-0.593858615435846;-0.0732185948020063;0.0106000000000001;0.9894
"5";-0.362159416074454;0.132325917055255;-0.367680722104546;-0.608716183966485;-0.076346813198124;0.0105;0.9895
"5.1";-0.371523904380499;0.135239104853909;-0.377036424947558;-0.623557866320463;-0.0795867080745154;0.0104;0.9896
"5.2";-0.380888392686544;0.138153600743342;-0.386587149382747;-0.638077365039968;-0.0834261471509686;0.0103;0.9897
